EZID	GENE	GeneType	CHR	FROM	TO
7597	ZBTB25	coding	14	64915823	64971930
9834	FAM30A	pseudo	14	106383837	106398501
55147	RBM23	coding	14	23362412	23388357
161424	NOP9	coding	14	24769055	24778329
51292	GMPR2	coding	14	24701827	24708447
29091	STXBP6	coding	14	25278859	25519352
122830	NAA30	coding	14	57857303	57882623
9623	TCL1B	coding	14	96152762	96158964
10548	TM9SF1	coding	14	24658354	24664646
122704	MRPL52	coding	14	23299095	23304245
23351	KHNYN	coding	14	24898491	24911048
317762	CCDC85C	coding	14	99966526	100070543
79789	CLMN	coding	14	95648276	95786244
56659	KCNK13	coding	14	90528337	90652196
145508	CEP128	coding	14	80962821	81408081
253970	SFTA3	pseudo	14	36942492	36988760
254170	FBXO33	coding	14	39865576	39901703
574409	MIR329-2	pseudo	14	101493436	101493519
122769	LRR1	coding	14	50065657	50081389
9766	SUSD6	coding	14	70078312	70181860
115708	TRMT61A	coding	14	103995532	104003409
283629	TSSK4	coding	14	24674901	24677453
650808	RPL4P1	pseudo	14	22218495	22219913
57544	TXNDC16	coding	14	52897313	53019222
6029	RN7SL1	pseudo	14	50053297	50053595
3503	IGHG4	pseudo	14	106090812	106092401
89874	SLC25A21	coding	14	37147125	37641810
55745	AP5M1	coding	14	57735688	57765459
57820	CCNB1IP1	coding	14	20779528	20801437
55701	ARHGEF40	coding	14	21538462	21558406
84334	COA8	coding	14	104029296	104057235
283624	LINC00641	pseudo	14	21668237	21675058
122970	ACOT4	coding	14	74058576	74062469
574435	MIR376B	pseudo	14	101506772	101506871
645687	LINC00520	pseudo	14	56247852	56263391
4707	NDUFB1	coding	14	92582466	92588049
91750	LIN52	coding	14	74551658	74668195
57596	BEGAIN	coding	14	101003483	101053753
9556	ATP5MJ	coding	14	104378624	104387865
100847062	MIR5195	pseudo	14	107259099	107259213
57718	PPP4R4	coding	14	94640658	94746070
122402	TDRD9	coding	14	104394792	104519003
283635	FAM177A1	coding	14	35514112	35552588
109433677	LOC109433677	pseudo	14	54420112	54425486
51077	FCF1	coding	14	75179846	75205322
122618	PLD4	coding	14	105391215	105404121
390443	RNASE9	coding	14	21024251	21029089
90668	CARMIL3	coding	14	24521217	24538937
91748	MIDEAS	coding	14	74181824	74253910
10175	CNIH1	coding	14	54890278	54908091
7217	TRP-AGG2-5	pseudo	14	21077494	21077565
283638	CEP170B	coding	14	105331604	105363083
57578	UNC79	coding	14	93799527	94174221
256394	SERPINA11	coding	14	94908800	94919136
171546	SPTSSA	coding	14	34901993	34931445
317749	DHRS4L2	coding	14	24439082	24475616
100126345	MIR889	pseudo	14	101514237	101514315
57570	TRMT5	coding	14	61438158	61448407
123096	SLC25A29	coding	14	100757452	100772780
28439	IGHV3-30	pseudo	14	106791002	106791455
51528	JKAMP	coding	14	59951234	59972127
122773	KLHDC1	coding	14	50159837	50219867
23508	TTC9	coding	14	71108632	71142082
122876	GPHB5	coding	14	63779548	63785648
104564225	MHRT	pseudo	14	23884658	23886803
55051	NRDE2	coding	14	90734203	90798284
122665	RNASE8	coding	14	21525980	21526613
85457	CIPC	coding	14	77564600	77583629
641371	ACOT1	coding	14	74003846	74010499
256281	NUDT14	coding	14	105639275	105647648
122416	ANKRD9	coding	14	102968103	102976112
145553	MDP1	coding	14	24683148	24685271
51241	COX16	coding	14	70791797	70826399
64184	EDDM3B	coding	14	21236562	21239106
8748	ADAM20	coding	14	70989074	71001720
123099	DEGS2	coding	14	100610293	100625981
57452	GALNT16	coding	14	69726874	69823758
26030	PLEKHG3	coding	14	65171141	65216966
91612	CHURC1	coding	14	65381172	65402085
161291	TMEM30B	coding	14	61744087	61748055
10876	EDDM3A	coding	14	21214045	21216538
93487	MAPK1IP1L	coding	14	55518364	55536911
100302236	MIR1260A	pseudo	14	77732560	77732632
83544	DNAL1	coding	14	74111688	74170434
23116	TOGARAM1	coding	14	45431392	45543633
55860	ACTR10	coding	14	58666866	58702353
28395	IGHV4-34	pseudo	14	106829591	106830023
317761	C14orf39	coding	14	60902673	60952780
89932	PAPLN	coding	14	73704213	73741330
145567	TTC7B	coding	14	90990907	91282773
100507043	TUNAR	pseudo	14	96342728	96391907
51016	EMC9	coding	14	24608173	24610799
55030	FBXO34	coding	14	55738138	55820328
80017	DGLUCY	coding	14	91526676	91691975
100129075	KTN1-AS1	pseudo	14	56042874	56046809
57143	ADCK1	coding	14	78266451	78401356
8747	ADAM21	coding	14	70918890	70926621
64582	GPR135	coding	14	59927476	59932097
724026	MIR656	pseudo	14	101533060	101533137
60686	C14orf93	coding	14	23455102	23479351
283576	ZDHHC22	coding	14	77597612	77608133
574410	MIR323B	pseudo	14	101522555	101522636
23357	ANGEL1	coding	14	77252351	77279224
79446	WDR25	coding	14	100842821	100996639
283596	SNHG10	pseudo	14	95999248	96001208
57156	TMEM63C	coding	14	77648140	77725837
28454	IGHV2-70	pseudo	14	107178818	107179261
283600	SLC25A47	coding	14	100789675	100796757
145501	ISM2	coding	14	77940736	77965158
379025	PSMA3-AS1	pseudo	14	58732082	58764854
100128927	ZBTB42	coding	14	105266890	105271048
145389	SLC38A6	coding	14	61447962	61550450
85446	ZFHX2	coding	14	23990065	24020973
84520	GON7	coding	14	93669238	93673409
80757	TMEM121	coding	14	105992919	105996534
56948	SDR39U1	coding	14	24908971	24912048
63874	ABHD4	coding	14	23067146	23081264
161142	GARIN2	coding	14	67656156	67695274
55195	CCDC198	coding	14	57936017	57960574
161436	EML5	coding	14	89078774	89259296
122664	TPPP2	coding	14	21498375	21500973
79820	CATSPERB	coding	14	92047041	92198429
494329	MIR380	pseudo	14	101491353	101491413
26153	KIF26A	coding	14	104604923	104647230
54916	TMEM260	coding	14	57046515	57116232
64403	CDH24	coding	14	23516275	23526728
283643	TEDC1	coding	14	105956191	105965584
84684	INSM2	coding	14	36003369	36006259
90673	PPP1R3E	coding	14	23764860	23772067
90135	BTBD6	coding	14	105714869	105717429
57523	NYNRIN	coding	14	24868208	24888488
84439	HHIPL1	coding	14	100070874	100146905
79609	VCPKMT	coding	14	50575354	50583289
112849	L3HYPDH	coding	14	59939323	59951125
90141	EFCAB11	coding	14	90261012	90421120
112840	WDR89	coding	14	64063756	64108588
283598	LINC02914	pseudo	14	99177949	99184102
28452	IGHV3-7	pseudo	14	106518397	106518852
693209	MIR624	pseudo	14	31483851	31483947
338005	LINC00221	pseudo	14	106938444	106951528
28434	IGHV3-33	pseudo	14	106815719	106816172
2856	GPR33	coding	14	31952080	31957244
84075	FSCB	coding	14	44973351	44976485
91828	EXOC3L4	coding	14	103566480	103576895
100302209	MIR1185-2	pseudo	14	101510534	101510619
643866	CBLN3	coding	14	24895750	24898873
283578	TMED8	coding	14	77801363	77843436
100309464	OTX2-AS1	pseudo	14	57278723	57398025
55668	GPATCH2L	coding	14	76618264	76680685
641372	ACOT6	coding	14	74077648	74086591
28457	IGHV2-5	pseudo	14	106494133	106494576
728635	DHRS4L1	pseudo	14	24476292	24520585
84502	JPH4	coding	14	24037246	24047998
83982	IFI27L2	coding	14	94594117	94595940
145407	ARMH4	coding	14	58467478	58618930
25938	HEATR5A	coding	14	31760993	31889755
100302157	MIR1185-1	pseudo	14	101509313	101509398
100529063	BCL2L2-PABPN1	coding	14	23776041	23795371
646658	SYNDIG1L	coding	14	74872601	74892912
55778	ZNF839	coding	14	102783842	102808703
161145	TMEM229B	coding	14	67936985	68000566
122509	IFI27L1	coding	14	94547655	94569054
79696	ZC2HC1C	coding	14	75536343	75546690
100616495	MIR2392	pseudo	14	101280827	101280910
400258	C14orf180	coding	14	105046100	105056851
28517	TRDV2	pseudo	14	22891536	22892032
283571	PROX2	coding	14	75319735	75342847
100422837	MIR1193	pseudo	14	101496388	101496465
28393	IGHV4-55	pseudo	14	107062125	107062560
108281111	LOC108281111	pseudo	14	37129798	37130995
28392	IGHV4-59	pseudo	14	107083253	107083684
64430	PCNX4	coding	14	60558628	60614938
28659	TRAV24	pseudo	14	22573619	22574122
7207	TRL-AAG2-3	pseudo	14	21078290	21078371
122525	C14orf28	coding	14	45366477	45376459
145483	FAM161B	coding	14	74398978	74416796
122945	NOXRED1	coding	14	77860363	77889398
161247	FITM1	coding	14	24599867	24602055
388007	SERPINA13P	pseudo	14	95107061	95113330
664615	MIR376A2	pseudo	14	101506405	101506484
55237	VRTN	coding	14	74815173	74826710
378706	RN7SL2	pseudo	14	50329268	50329566
338879	RNASE10	coding	14	20972391	20982042
26175	TMEM251	coding	14	93651318	93654807
283556	UBE2L1	pseudo	14	55695910	55696653
122616	CLBA1	coding	14	105452124	105461852
28411	IGHV3-71	pseudo	14	107183395	107183856
28387	IGHV5-78	pseudo	14	107259326	107259760
90050	FAM181A	coding	14	94385239	94395953
80127	BBOF1	coding	14	74486051	74532794
57475	PLEKHH1	coding	14	68000006	68056328
767561	SNORD113-1	pseudo	14	101391157	101391226
341947	COX8C	coding	14	93813527	93814701
440163	RNASE13	coding	14	21500976	21502965
83694	RPS6KL1	coding	14	75370653	75389962
387990	TOMM20L	coding	14	58862647	58875419
28501	IGHD3-3	pseudo	14	106380217	106380247
28394	IGHV4-39	pseudo	14	106877616	106878054
26534	OR10G2	coding	14	22101991	22103095
64150	DIO3OS	pseudo	14	102018557	102026758
645683	RPL13AP3	pseudo	14	56232962	56234434
100128908	CIROP	coding	14	23568270	23574197
55449	DHRS4-AS1	pseudo	14	24407939	24424320
319089	TTC6	coding	14	38064833	38311921
54813	KLHL28	coding	14	45393526	45431149
112487	DTD2	coding	14	31915241	31926711
399671	HEATR4	coding	14	73945188	74025650
55017	C14orf119	coding	14	23564713	23569664
100302250	MIR1197	pseudo	14	101491900	101491987
28526	TRDC	pseudo	14	22931923	22935568
122651	RNASE11	coding	14	21051050	21058416
378707	RN7SL3	pseudo	14	50320333	50320631
28424	IGHV3-48	pseudo	14	106993811	106994266
100529261	CHURC1-FNTB	coding	14	65381078	65529372
26533	OR10G3	coding	14	22036650	22048209
145447	ABHD12B	coding	14	51338770	51371687
100616211	MIR4709	pseudo	14	74946835	74946906
100506237	NKX2-1-AS1	pseudo	14	36988482	36992220
28449	IGHV3-13	pseudo	14	106586134	106586586
319103	SNORD8	pseudo	14	21865451	21865559
26686	OR4E2	coding	14	22122050	22135855
283554	GPR137C	coding	14	53019553	53104430
100113391	SNORD126	pseudo	14	20794599	20794697
28400	IGHV4-28	pseudo	14	106780510	106780944
574433	MIR412	pseudo	14	101531783	101531873
56967	C14orf132	coding	14	96505698	96560307
145376	PPP1R36	coding	14	65016678	65056098
493901	RNASE12	coding	14	21058231	21058981
400242	DICER1-AS1	pseudo	14	95624024	95646269
341880	SLC35F4	coding	14	58030637	58332809
677768	SCARNA13	pseudo	14	95999691	95999965
145216	PPP1R13B-DT	pseudo	14	104314057	104324385
28401	IGHV4-4	pseudo	14	106478107	106478538
79544	OR4K1	coding	14	20399075	20404915
28655	TRAV27	pseudo	14	22616045	22616586
100616247	MIR151B	pseudo	14	100575755	100575850
441670	OR4M1	coding	14	20241662	20251854
7218	TRP-AGG2-6	pseudo	14	21081559	21081630
123103	KLHL33	coding	14	20894010	20904324
643332	RNASE2CP	pseudo	14	21387499	21388334
646362	FTH1P13	pseudo	14	66367491	66368167
400224	PLEKHD1	coding	14	69951444	69998267
28467	IGHV1-24	pseudo	14	106733141	106733578
161394	SAMD15	coding	14	77843720	77857642
28412	IGHV3-66	pseudo	14	107131030	107131480
729665	CCDC175	coding	14	59971784	60043529
441669	OR4Q3	coding	14	20215586	20216527
28465	IGHV1-46	pseudo	14	106967046	106967483
390441	OR11H7	coding	14	20697139	20698907
390429	OR4N2	coding	14	20271928	20298411
390442	OR11H4	coding	14	20707444	20712507
390431	OR4K2	coding	14	20343300	20352090
100422981	MIR3173	pseudo	14	95604255	95604322
2003	ELK2AP	pseudo	14	106135913	106139143
388011	LINC01550	pseudo	14	98391946	98444460
196913	LINC01599	pseudo	14	50474030	50571760
390445	OR5AU1	coding	14	21623023	21624221
79317	OR4K5	coding	14	20388765	20389736
283579	C14orf178	pseudo	14	78227110	78236084
390439	OR11G2	coding	14	20659054	20669233
100507650	RNF212B	coding	14	23654524	23742685
145497	LRRC74A	coding	14	77292750	77336646
122740	OR4K14	coding	14	20482301	20487465
8755	ADAM6	pseudo	14	106435817	106438357
341799	OR6S1	coding	14	21108854	21109849
28518	TRDV1	pseudo	14	22564326	22564895
100616158	MIR4505	pseudo	14	74225449	74225521
122742	OR4L1	coding	14	20528203	20529141
768214	MIR668	pseudo	14	101521594	101521659
390437	OR4N5	coding	14	20606978	20613629
390436	OR4K17	coding	14	20578897	20590357
767577	SNORD114-1	pseudo	14	101416169	101416239
692215	SNORD112	pseudo	14	101364256	101364332
145241	ADAM21P1	pseudo	14	70712469	70714517
81127	OR4K15	coding	14	20443677	20444723
28378	IGHV7-81	pseudo	14	107282789	107283225
196872	LINC00638	pseudo	14	105287537	105290054
388021	TMEM179	coding	14	105057200	105071108
643382	TMEM253	coding	14	21566994	21571882
28689	TRAV4	pseudo	14	22204500	22205263
28666	TRAV17	pseudo	14	22465924	22466406
6956	TRAV6	pseudo	14	22236792	22237319
28425	IGHV3-47	pseudo	14	106974505	106974960
390433	OR4K13	coding	14	20497557	20504196
26687	OR4E1	coding	14	22136099	22142032
28421	IGHV3-52	pseudo	14	107042359	107042809
647310	TEX22	coding	14	105864874	105880195
28641	TRAV40	pseudo	14	22782921	22783350
647286	RD3L	coding	14	104406762	104408865
28516	TRDV3	pseudo	14	22938032	22938605
100419029	NF1P4	pseudo	14	19485966	19495426
28390	IGHV4-80	pseudo	14	107280993	107281393
56936	CCDC177	coding	14	70036515	70041587
28749	TRAJ6	pseudo	14	23008015	23008076
28732	TRAJ23	pseudo	14	22989393	22989455
28724	TRAJ31	pseudo	14	22979950	22980006
28695	TRAJ60	pseudo	14	22945295	22945351
105370578	LINC01629	pseudo	14	77425980	77432144
400221	FLJ22447	pseudo	14	62037257	62121430
122867	COX4I1P1	pseudo	14	62298456	62299139
122748	OR11H6	coding	14	20691868	20692860
79334	OR11H2	coding	14	20181062	20182490
28738	TRAJ17	pseudo	14	22995811	22995873
28664	TRAV19	pseudo	14	22475867	22476419
105370496	LINC02310	pseudo	14	51858846	51863852
100506433	LINC00648	pseudo	14	48234155	48264216
440153	OR11H12	coding	14	19377593	19378573
387978	LINC01551	pseudo	14	29241909	29263999
283592	FAM181A-AS1	pseudo	14	94371075	94392717
28450	IGHV3-11	pseudo	14	106573230	106573679
28420	IGHV3-53	pseudo	14	107048669	107049119
26843	SNORD3P3	pseudo	14	85738275	85738404
1531	CYB5AP3	pseudo	14	93604351	93605321
319098	COX7A2P1	pseudo	14	68118945	68119345
105370479	LINC02303	pseudo	14	46175460	46184804
100505967	LINC00645	pseudo	14	28081793	28108841
28522	TRDJ1	pseudo	14	22919080	22919130
28519	TRDJ4	pseudo	14	22924240	22924287
3505	IGHGP	pseudo	14	106134585	106136376
108868751	GSC-DT	pseudo	14	95236978	95239943
283617	OR4K3	coding	14	20336355	20337331
283575	LINC02288	pseudo	14	77507391	77535845
100874185	FRMD6-AS2	pseudo	14	51921229	52066669
9995	ELK2BP	pseudo	14	106011759	106016170
28423	IGHV3-49	pseudo	14	107012935	107013396
283601	LINC00523	pseudo	14	101123604	101139080
107399303	SNORA101B	pseudo	14	36232005	36232136
84837	ARHGAP5-AS1	pseudo	14	32544624	32545904
122888	PTBP1P	pseudo	14	65745938	65748372
28672	TRAV12-3	pseudo	14	22433735	22434289
100847076	MIR5580	pseudo	14	54415144	54415201
341883	LRRC9	coding	14	60386430	60531313
692053	SNORD9	pseudo	14	21860309	21860411
283551	LINC01588	pseudo	14	50448386	50474237
28474	IGHV1-2	pseudo	14	106452668	106453105
100616424	MIR4707	pseudo	14	23426158	23426237
256369	CCDC197	coding	14	94463615	94478040
50631	YBX1P1	pseudo	14	66479150	66480645
28410	IGHV3-72	pseudo	14	107198929	107199390
28385	IGHV6-1	pseudo	14	106405608	106406055
28663	TRAV20	pseudo	14	22508908	22509398
102465841	MIR7855	pseudo	14	65252343	65252403
404718	GNRHR2P1	pseudo	14	60865540	60866730
112846	RBM8B	pseudo	14	60864424	60867231
28446	IGHV3-19	pseudo	14	106653368	106653660
28680	TRAV8-6	pseudo	14	22446918	22447359
100847064	MIR5694	pseudo	14	67908571	67908646
731223	LINC01220	pseudo	14	75761106	75763112
100422830	MIR3171	pseudo	14	28102410	28102483
28745	TRAJ10	pseudo	14	23002444	23002507
28740	TRAJ15	pseudo	14	22998579	22998640
100528064	NEDD8-MDP1	coding	14	24683148	24701572
767612	SNORD114-31	pseudo	14	101459572	101459645
28699	TRAJ56	pseudo	14	22948509	22948570
28505	IGHD2-2	pseudo	14	106382684	106382714
100507257	MEG9	pseudo	14	101536247	101539273
677845	SNORA79	pseudo	14	81669038	81669177
28466	IGHV1-45	pseudo	14	106962928	106963365
390432	OR4Q2	coding	14	20470220	20471350
28673	TRAV12-2	pseudo	14	22356138	22356681
28669	TRAV14DV4	pseudo	14	22392313	22392826
28653	TRAV29DV5	pseudo	14	22631244	22631765
28682	TRAV8-4	pseudo	14	22362740	22363209
100529257	SYNJ2BP-COX16	coding	14	70791797	70883806
28464	IGHV1-58	pseudo	14	107078370	107078807
28391	IGHV4-61	pseudo	14	107095123	107095560
5259	PHKBP2	pseudo	14	37003031	37003557
28409	IGHV3-73	pseudo	14	107210929	107211390
109433679	LOC109433679	pseudo	14	54410748	54412192
105370681	LINC02323	pseudo	14	103011590	103022162
338004	LINC00226	pseudo	14	106744268	106744965
57005	UNGP2	pseudo	14	27394671	27395458
28721	TRAJ34	pseudo	14	22976650	22976707
28715	TRAJ40	pseudo	14	22968671	22968731
28711	TRAJ44	pseudo	14	22963805	22963867
28683	TRAV8-3	pseudo	14	22320734	22321182
28681	TRAV8-5	pseudo	14	22371256	22372777
28520	TRDJ3	pseudo	14	22928089	22928147
7313	UBA52P2	pseudo	14	21867046	21867385
5907	RAP1AP	pseudo	14	74949549	74950868
103695363	FOXG1-AS1	pseudo	14	29194447	29234524
645560	ATP5F1CP1	pseudo	14	54457648	54458740
326291	RPL18P1	pseudo	14	48959099	48959669
113218481	MIR9718	pseudo	14	61115365	61115428
28407	IGHV3-75	pseudo	14	107231907	107232376
28448	IGHV3-15	pseudo	14	106610310	106610771
414130	NANOGP7	pseudo	14	92070525	92071865
400206	DPPA3P2	pseudo	14	36840522	36841573
28473	IGHV1-3	pseudo	14	106471243	106471680
28408	IGHV3-74	pseudo	14	107218673	107219128
28496	IGHD4-4	pseudo	14	106379080	106379095
28492	IGHD5-5	pseudo	14	106378115	106378134
28488	IGHD6-6	pseudo	14	106376268	106376285
3923	RPSAP13	pseudo	14	55471472	55472480
677811	SNORA28	pseudo	14	103804185	103804310
283547	LINC00639	pseudo	14	39218542	39386085
280655	IGBP1P1	pseudo	14	35409127	35409701
122950	CYCSP1	pseudo	14	77099988	77100670
28523	TRDD3	pseudo	14	22918104	22918116
102465832	MIR7843	pseudo	14	72983527	72983605
100132612	LINC02312	pseudo	14	98215600	98229167
109616976	SNORA79B	pseudo	14	20791337	20791484
28754	TRAJ1	pseudo	14	23013980	23014041
28753	TRAJ2	pseudo	14	23013014	23013079
28752	TRAJ3	pseudo	14	23012121	23012182
28743	TRAJ12	pseudo	14	23000888	23000947
28733	TRAJ22	pseudo	14	22991015	22991077
28731	TRAJ24	pseudo	14	22988946	22989008
28730	TRAJ25	pseudo	14	22987789	22987848
28726	TRAJ29	pseudo	14	22982920	22982979
105370431	G2E3-AS1	pseudo	14	30907197	31046562
104548971	SALRNA1	pseudo	14	61105933	61107133
100129777	BNIP3P6	pseudo	14	19195191	19195722
326626	PTMAP7	pseudo	14	92492765	92493910
319138	BNIP3P1	pseudo	14	28733615	28735179
317687	BANF1P1	pseudo	14	69403263	69403951
122631	CEND1P1	pseudo	14	104917169	104918170
28525	TRDD1	pseudo	14	22907538	22907545
28521	TRDJ2	pseudo	14	22925680	22925733
28503	IGHD2-15	pseudo	14	106363814	106363844
28502	IGHD2-21	pseudo	14	106354408	106354435
145	PARP1P2	pseudo	14	63589718	63590652
100307126	CHMP4BP1	pseudo	14	55765325	55766213
28455	IGHV2-26	pseudo	14	106757648	106758091
28447	IGHV3-16	pseudo	14	106621891	106622344
28445	IGHV3-20	pseudo	14	106667578	106668032
28432	IGHV3-35	pseudo	14	106845320	106845773
28429	IGHV3-38	pseudo	14	106866406	106866855
28426	IGHV3-43	pseudo	14	106926186	106926643
28414	IGHV3-64	pseudo	14	107113738	107114193
28388	IGHV5-51	pseudo	14	107034726	107035161
145370	RPL21P7	pseudo	14	65733320	65734449
26866	RNU1-28P	pseudo	14	35025431	35025594
26865	RNU1-27P	pseudo	14	35015919	35016082
101954278	RNU6-8	pseudo	14	32672368	32672474
767579	SNORD114-3	pseudo	14	101419685	101419758
317760	ADAM20P1	pseudo	14	70935592	70950472
28524	TRDD2	pseudo	14	22907998	22908006
28398	IGHV4-30-2	pseudo	14	106805206	106805643
3498	IGHEP1	pseudo	14	106188130	106188863
102724814	AP1G2-AS1	pseudo	14	24030305	24037284
28468	IGHV1-18	pseudo	14	106641560	106641996
102723742	LINC01500	pseudo	14	59295005	59484045
102465801	MIR7703	pseudo	14	24612697	24612773
644919	LINC02315	pseudo	14	41423915	41610250
